Order_ID,Order_Date,Shipment_ID,Shipment_Date,Tax_Calculated_Date (UTC),Posted_Date,Marketplace,Merchant_ID,Fulfillment,ASIN,TS01,Transaction_Type,Tax_Collection_Model,Tax_Collection_Responsible_Party,Product_Tax_Code,Quantity,Currency,Buyer_Exemption_Code,Buyer_Exemption_Domain,Buyer_Exemption_Certificate_Id,Display_Price,Display_Price_Tax_Inclusive,TaxExclusive_Selling_Price,Total_Tax,Total_Tax_Collected_By_Amazon,Financial_Component,Ship_From_City,Ship_From_State,Ship_From_Country,Ship_From_Postal_Code,Ship_From_Tax_Location_Code,Ship_To_City,Ship_To_State,Ship_To_Country,Ship_To_Postal_Code,Ship_To_Location_Code,Taxed_Location_Code,Tax_Address_Role,Jurisdiction_Level,Jurisdiction_Name,Display_Promo_Amount,Display_Promo_Tax_Inclusive,isPromoApplied,postPromoTaxableBasis,prePromoTaxableBasis,Promo_Amount_Basis,Promo_ID_Domain,promoAmountTax,Promotion_Identifier,Promo_Rule_Reason_Code,Promo_Tax_Price_Type,Tax_Amount,Tax_Amount_Collected_By_Amazon,Taxed_Jurisdiction_Tax_Rate,Tax_Category,Tax_Type,Tax_Calculation_Reason_Code,NonTaxable_Amount,Taxable_Amount
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,County,LOS ANGELES,,,,,,,,,,,,,0.16,0.0125,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,LONG BEACH TRANSACTIONS AND USE TAX 2022 (A08),,,,,,,,,,,,,0.1,0.0075,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,MEASURE H TRANSACTIONS AND USE TAX (LACH),,,,,,,,,,,,,0.03,0.0025,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,METROPOLITAN TRANSIT DISTRICT (LAMT),,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,TRANSACTIONS AND USE TAX (LAMA),,,,,,,,,,,,,0.06,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,TRANSIT DISTRICT (LACT),,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+11:05:11,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,WA,,,480630720,LONG BEACH,CA,US,,050371860,050371860,ShipTo,District,TRANSPORTATION COMMISSION (LATC),,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-04+23:35:43,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,1.19,,,CA,,,050650059,MORENCI,AZ,US,,030110070,030110070,ShipTo,State,AZ,,,,,,,,,,,,,0.73,0.056,Tax,Transaction Privilege and Use Tax,Taxable,0,13.08
,,,,2024-04-04+23:35:43,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650059,MORENCI,AZ,US,,030110070,030110070,ShipTo,City,CLIFTON,,,,,,,,,,,,,0.39,0.03,Tax,Local Transaction Privilege and Use Tax,Taxable,0,13.08
,,,,2024-04-04+23:35:43,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650059,MORENCI,AZ,US,,030110070,030110070,ShipTo,County,GREENLEE,,,,,,,,,,,,,0.07,0.005,Tax,Local Transaction Privilege Tax,Taxable,0,13.08
,,,,2024-04-04+23:35:43,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650059,MORENCI,AZ,US,,030110070,030110070,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:18:10,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,0.95,,,IL,,,140311740,STOCKTON,IL,US,,140850000,140850000,ShipTo,State,IL,,,,,,,,,,,,,0.82,0.0625,Tax,Retailers'/Service Occupation and Use/Service Use Tax,Taxable,0,13.08
,,,,2024-04-05+17:18:10,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,IL,,,140311740,STOCKTON,IL,US,,140850000,140850000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:18:10,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,IL,,,140311740,STOCKTON,IL,US,,140850000,140850000,ShipTo,County,JO DAVIESS,,,,,,,,,,,,,0.13,0.01,Tax,Local Sales Tax,Taxable,0,13.08
,,,,2024-04-05+17:18:10,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,IL,,,140311740,STOCKTON,IL,US,,140850000,140850000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+14:25:23,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,0.98,,,OH,,,361132610,BEXLEY,OH,US,,360490220,360490220,ShipTo,State,OH,,,,,,,,,,,,,0.75,0.0575,Tax,Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+14:25:23,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361132610,BEXLEY,OH,US,,360490220,360490220,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+14:25:23,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361132610,BEXLEY,OH,US,,360490220,360490220,ShipTo,County,FRANKLIN,,,,,,,,,,,,,0.16,0.0125,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+14:25:23,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361132610,BEXLEY,OH,US,,360490220,360490220,ShipTo,District,CENTRAL OHIO TRANSIT AUTHORITY,,,,,,,,,,,,,0.07,0.005,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+10:16:41,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,1.06,,,CA,,,050650290,TEMPE,AZ,US,,030130290,030130290,ShipTo,State,AZ,,,,,,,,,,,,,0.73,0.056,Tax,Transaction Privilege and Use Tax,Taxable,0,13.08
,,,,2024-04-05+10:16:41,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650290,TEMPE,AZ,US,,030130290,030130290,ShipTo,City,TEMPE,,,,,,,,,,,,,0.24,0.018,Tax,Local Transaction Privilege and Use Tax,Taxable,0,13.08
,,,,2024-04-05+10:16:41,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650290,TEMPE,AZ,US,,030130290,030130290,ShipTo,County,MARICOPA,,,,,,,,,,,,,0.09,0.007,Tax,Local Transaction Privilege and Use Tax,Taxable,0,13.08
,,,,2024-04-05+10:16:41,2024-04-05+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,CA,,,050650290,TEMPE,AZ,US,,030130290,030130290,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:51:16,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,0.78,,,OH,,,360974726,PORTAGE,MI,US,,230772000,230772000,ShipTo,State,MI,,,,,,,,,,,,,0.78,0.06,Tax,Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+17:51:16,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,360974726,PORTAGE,MI,US,,230772000,230772000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:51:16,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,360974726,PORTAGE,MI,US,,230772000,230772000,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:51:16,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,360974726,PORTAGE,MI,US,,230772000,230772000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+18:25:52,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,1.16,,,GA,,,111350000,ATLANTA,GA,US,,111210080,111210080,ShipTo,State,GA,,,,,,,,,,,,,0.52,0.04,Tax,Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+18:25:52,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,ATLANTA,GA,US,,111210080,111210080,ShipTo,City,ATLANTA,,,,,,,,,,,,,0.25,0.019,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+18:25:52,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,ATLANTA,GA,US,,111210080,111210080,ShipTo,County,FULTON,,,,,,,,,,,,,0.26,0.02,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+18:25:52,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,ATLANTA,GA,US,,111210080,111210080,ShipTo,District,METROPOLITAN ATLANTA RAPID TRANSIT AUTHORITY,,,,,,,,,,,,,0.13,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+17:15:23,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,0.78,,,OH,,,361732180,TROY,MI,US,,231251790,231251790,ShipTo,State,MI,,,,,,,,,,,,,0.78,0.06,Tax,Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-05+17:15:23,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361732180,TROY,MI,US,,231251790,231251790,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:15:23,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361732180,TROY,MI,US,,231251790,231251790,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-05+17:15:23,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,OH,,,361732180,TROY,MI,US,,231251790,231251790,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-06+03:35:46,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,0,0.92,,,GA,,,111350000,BLUFFTON,SC,US,,410130000,410130000,ShipTo,State,SC,,,,,,,,,,,,,0.79,0.06,Tax,Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-06+03:35:46,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,BLUFFTON,SC,US,,410130000,410130000,ShipTo,City,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-06+03:35:46,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,BLUFFTON,SC,US,,410130000,410130000,ShipTo,County,BEAUFORT,,,,,,,,,,,,,0.13,0.01,Tax,Local Sales and Use Tax,Taxable,0,13.08
,,,,2024-04-06+03:35:46,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,13.08,FALSE,13.08,,,,,GA,,,111350000,BLUFFTON,SC,US,,410130000,410130000,ShipTo,District,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,13.08,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1,FALSE,1,0,0,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,State,TX,,,Y,0,0,-1,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.0625,Tax,Sales and Use Tax,Taxable,0,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1,FALSE,1,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,City,AUSTIN,,,Y,0,0,-1,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.01,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1,FALSE,1,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,County,NOT APPLICABLE,,,Y,0,0,-1,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,,NonTaxable,0,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,1,FALSE,1,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,District,AUSTIN METROPOLITAN TRANSIT AUTHORITY,,,Y,0,0,-1,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0.01,Tax,Local Sales and Use Tax,Taxable,0,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,14.08,FALSE,14.08,0,1.16,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,State,TX,,,,,,,,,,,,,0.88,0.0625,Tax,Sales and Use Tax,Taxable,0,14.08
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,14.08,FALSE,14.08,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,City,AUSTIN,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,14.08
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,14.08,FALSE,14.08,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,County,NOT APPLICABLE,,,,,,,,,,,,,0,0,Tax,,ZeroRated,14.08,0
,,,,2024-04-06+15:02:32,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,14.08,FALSE,14.08,,,,,TX,,,444535425,AUSTIN,TX,US,,444530150,444530150,ShipTo,District,AUSTIN METROPOLITAN TRANSIT AUTHORITY,,,,,,,,,,,,,0.14,0.01,Tax,Local Sales and Use Tax,Taxable,0,14.08
,,,,2024-04-06+14:43:48,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,0,0,,,UT,,,450350270,SALT LAKE CITY,UT,US,,450350530,450350530,ShipTo,State,UT,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-06+14:43:48,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,UT,,,450350270,SALT LAKE CITY,UT,US,,450350530,450350530,ShipTo,City,HOLLADAY,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Local Sales and Use Tax,NonTaxable,0,0
,,,,2024-04-06+14:43:48,2024-04-06+00:00,Amazon.com,,AFN,,,SHIPMENT,MarketplaceFacilitator,Amazon,,1,USD,,,,0.6,FALSE,0.6,,,,,UT,,,450350270,SALT LAKE CITY,UT,US,,450350530,450350530,ShipTo,County,SALT LAKE,,,Y,0,0,-0.6,PromotionIdAndCouponCode,0,,Self Funded,ReductionInTaxableBasis,,0,0,Tax,Local Sales and Use Tax,NonTaxable,0,0
